Navire;Engin;Code_Espece;Type_Longueur;Increment;Unite_Taille;Unite_Poids;Presentation;Maturite_Echelle;Type_PC;Preparation_PC;Poids_PC;Cat;Date;Numero_Trait;Lieu;Zone;Taille(mm);Taille;Poids(g);Poids;Sexe;Maturite;Age;Reference_Prelevement;Reference_PC
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;357;35,7;419;0,419;F;4b;3;CGFS19#PLEU-PLA#237;ST_19_B68_O_C1_0228
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;278;27,8;209;0,209;F;2a;4;CGFS19#PLEU-PLA#238;ST_19_B68_O_C1_0229
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;293;29,3;214;0,214;F;2a;4;CGFS19#PLEU-PLA#239;ST_19_B68_O_C1_0230
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;245;24,5;125;0,125;F;2a;2;CGFS19#PLEU-PLA#240;ST_19_B68_O_C1_0231
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;323;32,3;358;0,358;M;2;6;CGFS19#PLEU-PLA#241;ST_19_B68_O_C1_0232
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;234;23,4;123;0,123;F;2a;3;CGFS19#PLEU-PLA#242;ST_19_B68_O_C1_0233
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;246;24,6;152;0,152;F;2a;2;CGFS19#PLEU-PLA#243;ST_19_B68_O_C1_0234
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;276;27,6;182;0,182;M;2;4;CGFS19#PLEU-PLA#244;ST_19_B68_O_C1_0235
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;232;23,2;107;0,107;M;2;3;CGFS19#PLEU-PLA#245;ST_19_B68_O_C1_0236
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;236;23,6;118;0,118;M;2;4;CGFS19#PLEU-PLA#246;ST_19_B68_O_C1_0237
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;497;49,7;1035;1,035;F;2b;10;CGFS19#PLEU-PLA#247;ST_19_B68_O_C1_0238
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;454;45,4;719;0,719;F;4b;9;CGFS19#PLEU-PLA#248;ST_19_B68_O_C1_0239
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;522;52,2;1110;1,11;F;2b;-1;CGFS19#PLEU-PLA#249;ST_19_B68_O_C1_0240
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;453;45,3;870;0,87;F;2b;10;CGFS19#PLEU-PLA#250;ST_19_B68_O_C1_0241
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;453;45,3;683;0,683;F;4b;10;CGFS19#PLEU-PLA#251;ST_19_B68_O_C1_0242
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;373;37,3;432;0,432;F;2b;4;CGFS19#PLEU-PLA#252;ST_19_B68_O_C1_0243
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;425;42,5;717;0,717;F;2b;9;CGFS19#PLEU-PLA#253;ST_19_B68_O_C1_0244
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;434;43,4;862;0,862;F;2b;7;CGFS19#PLEU-PLA#254;ST_19_B68_O_C1_0245
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;505;50,5;1296;1,296;F;2b;-1;CGFS19#PLEU-PLA#255;ST_19_B68_O_C1_0246
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;384;38,4;589;0,589;F;2b;6;CGFS19#PLEU-PLA#256;ST_19_B68_O_C1_0247
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0417;CGFS;3,00E+10;388;38,8;577;0,577;F;2b;6;CGFS19#PLEU-PLA#257;ST_19_B68_O_C1_0248
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;298;29,8;243;0,243;F;2b;3;CGFS19#PLEU-PLA#258;ST_19_B68_O_C1_0249
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;242;24,2;120;0,12;F;2a;2;CGFS19#PLEU-PLA#259;ST_19_B68_O_C1_0250
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;246;24,6;143;0,143;M;2;3;CGFS19#PLEU-PLA#260;ST_19_B68_O_C1_0251
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;231;23,1;98;0,098;F;2a;4;CGFS19#PLEU-PLA#261;ST_19_B68_O_C1_0252
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;235;23,5;55;0,055;F;2a;1;CGFS19#PLEU-PLA#262;ST_19_B68_O_C1_0253
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;222;22,2;100;0,1;M;2;2;CGFS19#PLEU-PLA#263;ST_19_B68_O_C1_0254
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;250;25;150;0,15;M;2;3;CGFS19#PLEU-PLA#264;ST_19_B68_O_C1_0255
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;300;30;242;0,242;M;2;6;CGFS19#PLEU-PLA#265;ST_19_B68_O_C1_0256
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;231;23,1;107;0,107;F;2a;2;CGFS19#PLEU-PLA#266;ST_19_B68_O_C1_0257
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;262;26,2;146;0,146;F;2a;3;CGFS19#PLEU-PLA#267;ST_19_B68_O_C1_0258
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;303;30,3;249;0,249;M;2;5;CGFS19#PLEU-PLA#268;ST_19_B68_O_C1_0259
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;220;22;102;0,102;M;1;2;CGFS19#PLEU-PLA#269;ST_19_B68_O_C1_0260
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;252;25,2;137;0,137;F;2a;2;CGFS19#PLEU-PLA#270;ST_19_B68_O_C1_0261
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;252;25,2;134;0,134;F;2a;3;CGFS19#PLEU-PLA#271;ST_19_B68_O_C1_0262
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;298;29,8;232;0,232;F;2b;3;CGFS19#PLEU-PLA#272;ST_19_B68_O_C1_0263
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;292;29,2;219;0,219;M;2;6;CGFS19#PLEU-PLA#273;ST_19_B68_O_C1_0264
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;289;28,9;202;0,202;M;2;6;CGFS19#PLEU-PLA#274;ST_19_B68_O_C1_0265
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;212;21,2;85;0,085;M;2;3;CGFS19#PLEU-PLA#275;ST_19_B68_O_C1_0266
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;222;22,2;70;0,07;F;2a;3;CGFS19#PLEU-PLA#276;ST_19_B68_O_C1_0267
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;264;26,4;143;0,143;F;2a;3;CGFS19#PLEU-PLA#277;ST_19_B68_O_C1_0268
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;202;20,2;78;0,078;M;2;2;CGFS19#PLEU-PLA#278;ST_19_B68_O_C1_0269
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;331;33,1;321;0,321;F;2b;4;CGFS19#PLEU-PLA#279;ST_19_B68_O_C1_0270
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;266;26,6;159;0,159;F;2a;3;CGFS19#PLEU-PLA#280;ST_19_B68_O_C1_0271
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;215;21,5;83;0,083;M;2;2;CGFS19#PLEU-PLA#281;ST_19_B68_O_C1_0272
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;243;24,3;122;0,122;M;2;2;CGFS19#PLEU-PLA#282;ST_19_B68_O_C1_0273
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;215;21,5;85;0,085;F;2a;1;CGFS19#PLEU-PLA#283;ST_19_B68_O_C1_0274
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;202;20,2;67;0,067;M;2;2;CGFS19#PLEU-PLA#284;ST_19_B68_O_C1_0275
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;282;28,2;202;0,202;F;2b;3;CGFS19#PLEU-PLA#285;ST_19_B68_O_C1_0276
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;301;30,1;250;0,25;F;2a;3;CGFS19#PLEU-PLA#286;ST_19_B68_O_C1_0277
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;200;20;79;0,079;M;2;2;CGFS19#PLEU-PLA#287;ST_19_B68_O_C1_0278
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;196;19,6;62;0,062;I;1;1;CGFS19#PLEU-PLA#288;ST_19_B68_O_C1_0279
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;196;19,6;66;0,066;M;2;2;CGFS19#PLEU-PLA#289;ST_19_B68_O_C1_0280
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;354;35,4;391;0,391;F;2b;6;CGFS19#PLEU-PLA#290;ST_19_B68_O_C1_0281
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;333;33,3;334;0,334;F;2b;4;CGFS19#PLEU-PLA#291;ST_19_B68_O_C1_0282
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;310;31;291;0,291;F;2a;3;CGFS19#PLEU-PLA#292;ST_19_B68_O_C1_0283
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;288;28,8;199;0,199;M;2;5;CGFS19#PLEU-PLA#293;ST_19_B68_O_C1_0284
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;345;34,5;358;0,358;F;4b;6;CGFS19#PLEU-PLA#294;ST_19_B68_O_C1_0285
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;339;33,9;308;0,308;M;2;5;CGFS19#PLEU-PLA#295;ST_19_B68_O_C1_0286
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;195;19,5;65;0,065;M;1;1;CGFS19#PLEU-PLA#296;ST_19_B68_O_C1_0287
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;379;37,9;599;0,599;F;2b;4;CGFS19#PLEU-PLA#297;ST_19_B68_O_C1_0288
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;498;49,8;1080;1,08;F;2b;11;CGFS19#PLEU-PLA#298;ST_19_B68_O_C1_0289
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;447;44,7;870;0,87;F;2b;7;CGFS19#PLEU-PLA#299;ST_19_B68_O_C1_0290
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;370;37;560;0,56;F;2b;5;CGFS19#PLEU-PLA#300;ST_19_B68_O_C1_0291
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;429;42,9;773;0,773;F;2b;7;CGFS19#PLEU-PLA#301;ST_19_B68_O_C1_0292
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;377;37,7;552;0,552;F;2b;6;CGFS19#PLEU-PLA#302;ST_19_B68_O_C1_0293
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;356;35,6;416;0,416;F;2b;6;CGFS19#PLEU-PLA#303;ST_19_B68_O_C1_0294
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;404;40,4;627;0,627;F;2b;6;CGFS19#PLEU-PLA#304;ST_19_B68_O_C1_0295
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;448;44,8;800;0,8;F;2b;10;CGFS19#PLEU-PLA#305;ST_19_B68_O_C1_0296
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;444;44,4;951;0,951;F;2b;9;CGFS19#PLEU-PLA#306;ST_19_B68_O_C1_0297
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;12/10/2019;X0418;CGFS;3,00E+10;409;40,9;662;0,662;F;2b;6;CGFS19#PLEU-PLA#307;ST_19_B68_O_C1_0298
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;324;32,4;349;0,349;F;2b;5;CGFS19#PLEU-PLA#308;ST_19_B68_O_C1_0299
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;344;34,4;374;0,374;F;2b;5;CGFS19#PLEU-PLA#309;ST_19_B68_O_C1_0300
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;427;42,7;775;0,775;F;2b;8;CGFS19#PLEU-PLA#310;ST_19_B68_O_C1_0301
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;395;39,5;607;0,607;F;2b;10;CGFS19#PLEU-PLA#311;ST_19_B68_O_C1_0302
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;333;33,3;392;0,392;F;2b;6;CGFS19#PLEU-PLA#312;ST_19_B68_O_C1_0303
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;371;37,1;448;0,448;F;2b;6;CGFS19#PLEU-PLA#313;ST_19_B68_O_C1_0304
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;355;35,5;377;0,377;F;2b;6;CGFS19#PLEU-PLA#314;ST_19_B68_O_C1_0305
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;343;34,3;350;0,35;F;4b;6;CGFS19#PLEU-PLA#315;ST_19_B68_O_C1_0306
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;373;37,3;395;0,395;F;2b;5;CGFS19#PLEU-PLA#316;ST_19_B68_O_C1_0307
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;367;36,7;484;0,484;F;2b;5;CGFS19#PLEU-PLA#317;ST_19_B68_O_C1_0308
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;351;35,1;393;0,393;F;2b;5;CGFS19#PLEU-PLA#318;ST_19_B68_O_C1_0309
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;346;34,6;390;0,39;F;2b;5;CGFS19#PLEU-PLA#319;ST_19_B68_O_C1_0310
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;314;31,4;267;0,267;M;2;5;CGFS19#PLEU-PLA#320;ST_19_B68_O_C1_0311
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;326;32,6;283;0,283;F;2a;4;CGFS19#PLEU-PLA#321;ST_19_B68_O_C1_0312
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;326;32,6;324;0,324;F;2b;5;CGFS19#PLEU-PLA#322;ST_19_B68_O_C1_0313
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;305;30,5;222;0,222;F;2a;3;CGFS19#PLEU-PLA#323;ST_19_B68_O_C1_0314
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;317;31,7;319;0,319;F;2b;5;CGFS19#PLEU-PLA#324;ST_19_B68_O_C1_0315
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0421;CGFS;28F1;317;31,7;319;0,319;F;2b;3;CGFS19#PLEU-PLA#325;ST_19_B68_O_C1_0316
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;203;20,3;78;0,078;F;1;1;CGFS19#PLEU-PLA#326;ST_19_B68_O_C1_0317
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;262;26,2;162;0,162;M;2;2;CGFS19#PLEU-PLA#327;ST_19_B68_O_C1_0318
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;214;21,4;87;0,087;F;1;2;CGFS19#PLEU-PLA#328;ST_19_B68_O_C1_0319
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;187;18,7;48;0,048;F;1;1;CGFS19#PLEU-PLA#329;ST_19_B68_O_C1_0320
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;187;18,7;59;0,059;F;2a;1;CGFS19#PLEU-PLA#330;ST_19_B68_O_C1_0321
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;158;15,8;35;0,035;F;1;1;CGFS19#PLEU-PLA#331;ST_19_B68_O_C1_0322
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;187;18,7;48;0,048;F;1;1;CGFS19#PLEU-PLA#332;ST_19_B68_O_C1_0323
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;166;16,6;41;0,041;M;2;1;CGFS19#PLEU-PLA#333;ST_19_B68_O_C1_0324
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;176;17,6;53;0,053;M;2;1;CGFS19#PLEU-PLA#334;ST_19_B68_O_C1_0325
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;196;19,6;64;0,064;F;1;1;CGFS19#PLEU-PLA#335;ST_19_B68_O_C1_0326
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;224;22,4;83;0,083;F;2a;2;CGFS19#PLEU-PLA#336;ST_19_B68_O_C1_0327
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;205;20,5;71;0,071;F;1;1;CGFS19#PLEU-PLA#337;ST_19_B68_O_C1_0328
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;178;17,8;50;0,05;F;1;1;CGFS19#PLEU-PLA#338;ST_19_B68_O_C1_0329
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;214;21,4;88;0,088;F;1;1;CGFS19#PLEU-PLA#339;ST_19_B68_O_C1_0330
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;178;17,8;50;0,05;F;1;1;CGFS19#PLEU-PLA#340;ST_19_B68_O_C1_0331
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0422;CGFS;29F1;196;19,6;67;0,067;F;1;1;CGFS19#PLEU-PLA#341;ST_19_B68_O_C1_0332
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;386;38,6;503;0,503;F;2b;6;CGFS19#PLEU-PLA#342;ST_19_B68_O_C1_0333
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;218;21,8;84;0,084;F;1;1;CGFS19#PLEU-PLA#343;ST_19_B68_O_C1_0334
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;209;20,9;75;0,075;F;1;1;CGFS19#PLEU-PLA#344;ST_19_B68_O_C1_0335
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;205;20,5;78;0,078;F;1;2;CGFS19#PLEU-PLA#345;ST_19_B68_O_C1_0336
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;187;18,7;50;0,05;M;1;1;CGFS19#PLEU-PLA#346;ST_19_B68_O_C1_0337
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;267;26,7;155;0,155;F;2b;3;CGFS19#PLEU-PLA#347;ST_19_B68_O_C1_0338
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;254;25,4;128;0,128;F;1;2;CGFS19#PLEU-PLA#348;ST_19_B68_O_C1_0339
868095;GOV;1978;Longueur totale (LT);1;cm;kg;Entier;6;Otolithe;entier;-1;-1;13/10/2019;X0423;CGFS;29F1;217;21,7;73;0,073;F;2a;2;CGFS19#PLEU-PLA#349;ST_19_B68_O_C1_0340
